month,hour,zone,alpha
5,7,G,0.3751109519310086
5,7,J,0.31251126339348567
5,7,K,0.23325257665881213
5,8,A,0.27946038881042107
5,8,B,0.2604125963978255
5,8,C,0.32147200633073436
5,8,D,0.3116764367076922
5,8,E,0.3171177164927668
5,8,F,0.35027878296053533
5,8,G,0.37076192440235334
5,8,J,0.32762762095966214
5,8,K,0.2303656982473318
5,9,A,0.28428869687895014
5,9,B,0.2629136675876686
5,9,C,0.318392040563791
5,9,D,0.31840653300009203
5,9,E,0.3189441085424416
5,9,F,0.34472185311840425
5,9,G,0.3633154911007885
5,9,J,0.3213294330922392
5,9,K,0.21532012909408976
5,10,A,0.28190561562783756
5,10,B,0.26611588526955615
5,10,C,0.3165365690665529
5,10,D,0.3160278019264027
5,10,E,0.31685505493832083
5,10,F,0.3398264462558286
5,10,G,0.3604039611515018
5,10,J,0.31454707548219224
5,10,K,0.2078033808303212
5,11,A,0.2756777297477013
5,11,B,0.2612763108581898
5,11,C,0.3085601413723738
5,11,D,0.30784620280612157
5,11,E,0.3096843830952769
5,11,F,0.3299416632491023
5,11,G,0.34870629077341125
5,11,J,0.29279485673959543
5,11,K,0.19255978101219692
5,12,A,0.2528976416474138
5,12,B,0.24660059383600272
5,12,C,0.2810276812695312
5,12,D,0.29408933136238713
5,12,E,0.2879393194106424
5,12,F,0.3040171159106017
5,12,G,0.3250980217973349
5,12,J,0.24850850811689756
5,12,K,0.17019965058990785
5,13,A,0.22589969855317907
5,13,B,0.22847481653646667
5,13,C,0.2514463581651983
5,13,D,0.2800323240354033
5,13,E,0.26222475793601396
5,13,F,0.2779168007972749
5,13,G,0.30136239719823926
5,13,J,0.2261456011079
5,13,K,0.1650080473480614
5,14,A,0.19736524164322428
5,14,B,0.20441264784386343
5,14,C,0.22337120733699956
5,14,D,0.2511598689310834
5,14,E,0.23008147711125382
5,14,F,0.24021697311569848
5,14,G,0.27618193706466093
5,14,J,0.18971724677343785
5,14,K,0.1440800859395075
5,15,A,0.13422422609657614
5,15,B,0.15053684437276535
5,15,C,0.15960171209481608
5,15,D,0.19405099848766955
5,15,E,0.1626265048132972
5,15,F,0.17792715933774275
5,15,G,0.22910719416626638
5,15,J,0.12604159557586064
5,15,K,0.10033049580319153
5,16,A,0.0616340418896319
5,16,B,0.0852992192192729
5,16,C,0.10627746777072229
5,16,D,0.15647055266382112
5,16,E,0.11836324375446768
5,16,F,0.13893724285723466
5,16,G,0.20143101588527818
5,16,J,0.06370395657948996
5,16,K,0.07277298517758864
5,17,A,0.04727286975121153
5,17,B,0.07180429515841953
5,17,C,0.10148028581700248
5,17,D,0.15041366082293736
5,17,E,0.11383072194133786
5,17,F,0.13698137319249776
5,17,G,0.19276080572212775
5,17,J,0.03380146728591358
5,17,K,0.05257560972405779
5,18,A,0.04728914639446964
5,18,B,0.07499609590046068
5,18,C,0.10996159134016707
5,18,D,0.15673227749116186
5,18,E,0.12200675285190822
5,18,F,0.147126187313553
5,18,G,0.19938262574237545
5,18,J,0.01360743763796683
5,18,K,0.048660568008705975
5,19,A,0.07062079568681057
5,19,B,0.09583626484797865
5,19,C,0.12531488157644832
5,19,D,0.16622234325016988
5,19,E,0.13975549127594258
5,19,F,0.1618812504477454
5,19,G,0.21193393392371535
5,19,J,0.031402593169390945
5,19,K,0.059067149179350666
5,20,A,0.09178468548781202
5,20,B,0.11811318446703037
5,20,C,0.14109680396727337
5,20,D,0.1737371837699909
5,20,E,0.1597355205181989
5,20,F,0.17797314269145004
5,20,G,0.22545090232443554
5,20,J,0.04459153038070332
5,20,K,0.06607831050580781
5,21,A,0.11470240196429181
5,21,B,0.1379885482259412
5,21,C,0.1644341270784419
5,21,D,0.1904989199301478
5,21,E,0.18069017682810268
5,21,F,0.19978614254635693
5,21,G,0.24252632206517372
5,21,J,0.0833145222669025
5,21,K,0.07782041903434887
5,22,A,0.14508120110615277
5,22,B,0.16096584284476584
5,22,C,0.19610815898501655
5,22,D,0.21953282244279723
5,22,E,0.21117691338517355
5,22,F,0.2290950196542825
5,22,G,0.2666459740091912
5,22,J,0.12914251934846943
5,22,K,0.10736778916652508
5,23,A,0.19180671685028816
5,23,B,0.19703374608833968
5,23,C,0.2519455686837174
5,23,D,0.26121122349428477
5,23,E,0.26060284857073124
5,23,F,0.27367483727552927
5,23,G,0.3080214391276584
5,23,J,0.1823153369354452
5,23,K,0.14484516422765745
6,0,A,0.2545329085019979
6,0,B,0.257495113089905
6,0,C,0.3151948795999259
6,0,D,0.29180210746754587
6,0,E,0.31410075463827913
6,0,F,0.31682045118741076
6,0,G,0.3563824995484297
6,0,J,0.21141590079366032
6,0,K,0.16528736052863507
6,1,A,0.27077652611553055
6,1,B,0.27182040268596463
6,1,C,0.3382807652370091
6,1,D,0.30276016833810154
6,1,E,0.3245873699166991
6,1,F,0.3307450529148608
6,1,G,0.3719756868704768
6,1,J,0.2563701520911279
6,1,K,0.17713095862517828
6,2,A,0.25041581806506635
6,2,B,0.24870437265052472
6,2,C,0.32727178604356594
6,2,D,0.2722513110575553
6,2,E,0.29985807371243234
6,2,F,0.3134723030775124
6,2,G,0.3498051817406737
6,2,J,0.27231490433507705
6,2,K,0.1791999088732587
6,3,A,0.23345699526507951
6,3,B,0.2224623929723232
6,3,C,0.3083496970861983
6,3,D,0.2607584466594009
6,3,E,0.2809171213959023
6,3,F,0.3141548314239285
6,3,G,0.35057913037464766
6,3,J,0.2913816882761045
6,3,K,0.1967935520534347
6,4,A,0.26932629566892985
6,4,B,0.24236063099447566
6,4,C,0.3318992039019744
6,4,D,0.2978499734408472
6,4,E,0.3127062421303147
6,4,F,0.3504475554303375
6,4,G,0.3771921584563448
6,4,J,0.30583541371832923
6,4,K,0.22570920637113254
6,5,A,0.29632628565413616
6,5,B,0.2619464070189193
6,5,C,0.34086955327594515
6,5,D,0.3139952832472878
6,5,E,0.3227200903485374
6,5,F,0.3686829204067464
6,5,G,0.38309347606972033
6,5,J,0.30644195579708167
6,5,K,0.2385785700468107
6,6,A,0.2983574888514005
6,6,B,0.27354257250267033
6,6,C,0.3439003910633196
6,6,D,0.3174847117256388
6,6,E,0.31973793918895577
6,6,F,0.366958862137709
6,6,G,0.38173168084681947
6,6,J,0.3184409245530555
6,6,K,0.2499281667085713
6,7,A,0.28996488099888085
6,7,B,0.28099946166636963
6,7,C,0.3444823926174025
6,7,D,0.32435873606952564
6,7,E,0.32272024658563897
6,7,F,0.36231191856562467
6,7,G,0.38099634920983555
6,7,J,0.32506880413582434
6,7,K,0.25543485000222343
6,8,A,0.2927054861015989
6,8,B,0.2830315090809283
6,8,C,0.33536416315971285
6,8,D,0.3249306136277549
6,8,E,0.32286866133433234
6,8,F,0.35943179170099165
6,8,G,0.37474318386767325
6,8,J,0.33411396495155743
6,8,K,0.257131214897819
6,9,A,0.2891020035144116
6,9,B,0.28073943150031355
6,9,C,0.33306535481391414
6,9,D,0.3263108803996726
6,9,E,0.321729684348698
6,9,F,0.3512846870750684
6,9,G,0.37076749250371605
6,9,J,0.3207415267185529
6,9,K,0.25582749882400435
6,10,A,0.2889937768545665
6,10,B,0.27809125766006454
6,10,C,0.3292596059326258
6,10,D,0.3204202297341449
6,10,E,0.31911381008272616
6,10,F,0.339463547869977
6,10,G,0.3659574582348547
6,10,J,0.3163606210708108
6,10,K,0.24733514200599113
6,11,A,0.2794923546683119
6,11,B,0.2735348824629945
6,11,C,0.3212091579296457
6,11,D,0.31502287528707956
6,11,E,0.31149768870311845
6,11,F,0.3291448022511339
6,11,G,0.3475226811910047
6,11,J,0.28646277640439
6,11,K,0.2205104167257611
6,12,A,0.26771756307150557
6,12,B,0.2637419991594937
6,12,C,0.2940338590331287
6,12,D,0.29704430410203525
6,12,E,0.2838418388814061
6,12,F,0.3032497482116333
6,12,G,0.32079325696304356
6,12,J,0.2515352857374986
6,12,K,0.1925600932869637
6,13,A,0.2437526983049981
6,13,B,0.2587295352286826
6,13,C,0.2658306272124219
6,13,D,0.2844295561661877
6,13,E,0.2562307971294541
6,13,F,0.2692828252295737
6,13,G,0.2942633141235009
6,13,J,0.21468221761837844
6,13,K,0.17803046830509903
6,14,A,0.20325053470421164
6,14,B,0.2190056380322121
6,14,C,0.2255625120808114
6,14,D,0.24194991189654805
6,14,E,0.2121039300046793
6,14,F,0.2230473095568943
6,14,G,0.2588242906448894
6,14,J,0.16203140412984568
6,14,K,0.1469241551653809
6,15,A,0.12752463464764247
6,15,B,0.14278062145782053
6,15,C,0.14484201071556665
6,15,D,0.1799766769068243
6,15,E,0.13539618942721307
6,15,F,0.14836685102295888
6,15,G,0.19732223415123326
6,15,J,0.0651090547403792
6,15,K,0.08179699243386346
6,16,A,0.06800960058970676
6,16,B,0.08985973559102943
6,16,C,0.09704499442637789
6,16,D,0.15440234711853826
6,16,E,0.10186120676044445
6,16,F,0.1202470448933039
6,16,G,0.17654575958621152
6,16,J,0.02026424882942482
6,16,K,0.038546274943149564
6,17,A,0.06051443830265538
6,17,B,0.07991344478820786
6,17,C,0.09684510259890806
6,17,D,0.15451351369863722
6,17,E,0.10247823816046973
6,17,F,0.13096739832378118
6,17,G,0.18496804628031838
6,17,J,0.010005901252376685
6,17,K,0.014610629723383929
6,18,A,0.06481375990129441
6,18,B,0.08554429831440036
6,18,C,0.1119608363587716
6,18,D,0.15914937262296158
6,18,E,0.11097842249824029
6,18,F,0.1472493308383899
6,18,G,0.19200120401573734
6,18,J,0.010005901252376685
6,18,K,0.010972399737290122
6,19,A,0.08804671758528045
6,19,B,0.11246368236772714
6,19,C,0.13614241378161135
6,19,D,0.17717694358426336
6,19,E,0.13380624497092722
6,19,F,0.1606088656674467
6,19,G,0.20842759102043706
6,19,J,0.029212612262265014
6,19,K,0.033791349384973524
6,20,A,0.11324970637584622
6,20,B,0.1306688577020733
6,20,C,0.15700102888821035
6,20,D,0.19355651361437673
6,20,E,0.15824665676772345
6,20,F,0.17850141712326661
6,20,G,0.22346909598222928
6,20,J,0.05441352548139883
6,20,K,0.04748047308515268
6,21,A,0.1361442331112369
6,21,B,0.1496327801942069
6,21,C,0.17982458894690928
6,21,D,0.20576617030694755
6,21,E,0.18491364564224327
6,21,F,0.20139919831055486
6,21,G,0.24646238938938517
6,21,J,0.08315785109062027
6,21,K,0.06784750726550738
6,22,A,0.16298735826167043
6,22,B,0.17553493112464968
6,22,C,0.20736264602016075
6,22,D,0.2259592119391607
6,22,E,0.2174460625673391
6,22,F,0.23670677871005913
6,22,G,0.2769996961656979
6,22,J,0.11840742055691257
6,22,K,0.10001119581936874
6,23,A,0.20423469609354303
6,23,B,0.21387784536835258
6,23,C,0.25458509525594986
6,23,D,0.25407495361203913
6,23,E,0.2631148258436729
6,23,F,0.28222426775011233
6,23,G,0.32004969322495125
6,23,J,0.16872912843499296
6,23,K,0.13740575269072552
7,0,A,0.267507050011164
7,0,B,0.26870417827975446
7,0,C,0.3472914637211282
7,0,D,0.32628452967617533
7,0,E,0.3504137784285556
7,0,F,0.3397906030569766
7,0,G,0.3756411356513593
7,0,J,0.2163306434263628
7,0,K,0.16949608030647284
7,1,A,0.28009620002164687
7,1,B,0.27883573198086253
7,1,C,0.3687405695534968
7,1,D,0.30687822416583244
7,1,E,0.3535466279275901
7,1,F,0.3497287994302082
7,1,G,0.37965136291507756
7,1,J,0.24568128564954925
7,1,K,0.19310004004365208
7,2,A,0.2514482409354959
7,2,B,0.2443504863428614
7,2,C,0.3471501198452453
7,2,D,0.2734547876573078
7,2,E,0.3250741484332409
7,2,F,0.317954968350818
7,2,G,0.3566304783951973
7,2,J,0.24795598933539845
7,2,K,0.20008160289142335
7,3,A,0.22783739839642708
7,3,B,0.21275105443412048
7,3,C,0.3234092446062695
7,3,D,0.26414678930754504
7,3,E,0.3068361851008336
7,3,F,0.3207106194253267
7,3,G,0.3619911402404541
7,3,J,0.28088393887932994
7,3,K,0.20809643326573118
7,4,A,0.27013777872826505
7,4,B,0.23095493587634547
7,4,C,0.3444270156681192
7,4,D,0.30146313722072354
7,4,E,0.3300172783190539
7,4,F,0.3487176728080873
7,4,G,0.3794973805732816
7,4,J,0.2954390443351911
7,4,K,0.24081951272422794
7,5,A,0.2873064968480352
7,5,B,0.2525656006357633
7,5,C,0.3480951194294143
7,5,D,0.3188141880303713
7,5,E,0.33435457276809577
7,5,F,0.3619389857869369
7,5,G,0.3793579909906996
7,5,J,0.28971215569404224
7,5,K,0.25802295180626456
7,6,A,0.2896714200383337
7,6,B,0.2604402732506755
7,6,C,0.3448178530993862
7,6,D,0.3249210114334947
7,6,E,0.3353619519099395
7,6,F,0.3635505698371422
7,6,G,0.3761438768937636
7,6,J,0.30559961746709574
7,6,K,0.26088008911237714
7,7,A,0.29791084309453997
7,7,B,0.26925730202864717
7,7,C,0.3359247120400165
7,7,D,0.3305062479870503
7,7,E,0.33241788852324994
7,7,F,0.36164988798544273
7,7,G,0.37532053448927116
7,7,J,0.2988520404287006
7,7,K,0.2598305504012931
7,8,A,0.30095671765634513
7,8,B,0.2856721399940138
7,8,C,0.33507031631487566
7,8,D,0.3358848268860372
7,8,E,0.3313499220965742
7,8,F,0.3564437678211418
7,8,G,0.37533058934884
7,8,J,0.2949827109738207
7,8,K,0.26405488012608386
7,9,A,0.3021119131452624
7,9,B,0.2910735123501905
7,9,C,0.3387365531356071
7,9,D,0.33508142817085124
7,9,E,0.328121228695099
7,9,F,0.34963298511277935
7,9,G,0.37264357411134696
7,9,J,0.3101065070691349
7,9,K,0.2516445955568559
7,10,A,0.30512445441981856
7,10,B,0.29490036582253604
7,10,C,0.34639169857105073
7,10,D,0.3286274643989209
7,10,E,0.32550906511126376
7,10,F,0.342884695757295
7,10,G,0.3684099240687418
7,10,J,0.30957954502300145
7,10,K,0.2452832665447855
7,11,A,0.3026293161726537
7,11,B,0.3053466812048635
7,11,C,0.3492815088424068
7,11,D,0.31761962300675844
7,11,E,0.3283060954373855
7,11,F,0.3338510455193805
7,11,G,0.3651455840052831
7,11,J,0.2976717665202731
7,11,K,0.22124844569102237
7,12,A,0.2887216341512059
7,12,B,0.2960801733630447
7,12,C,0.32933637130900495
7,12,D,0.3091644928854176
7,12,E,0.3111492942954904
7,12,F,0.3153033779835692
7,12,G,0.3420548241989941
7,12,J,0.24956465002339165
7,12,K,0.1953346867584559
7,13,A,0.26744629362051275
7,13,B,0.27930304644164744
7,13,C,0.29265501719733494
7,13,D,0.28840019981835807
7,13,E,0.2793654429004555
7,13,F,0.28088920265460793
7,13,G,0.30928673690224084
7,13,J,0.2093546363988929
7,13,K,0.18008544389865422
7,14,A,0.23090009097298744
7,14,B,0.2520851948731576
7,14,C,0.2488822093867044
7,14,D,0.25128382447436304
7,14,E,0.2340591314617132
7,14,F,0.23647562847926412
7,14,G,0.27321327715559174
7,14,J,0.15637740907631378
7,14,K,0.1443891989723045
7,15,A,0.14684128919173425
7,15,B,0.16767062483012796
7,15,C,0.1638517792734545
7,15,D,0.18393985821480766
7,15,E,0.14747402681057764
7,15,F,0.15318030734978455
7,15,G,0.20704509015062927
7,15,J,0.06932878654669654
7,15,K,0.0736593388155644
7,16,A,0.06291791725456072
7,16,B,0.09562319751297302
7,16,C,0.09747074120125865
7,16,D,0.1453158868893329
7,16,E,0.09262226291604655
7,16,F,0.10780642388322216
7,16,G,0.1671825236051384
7,16,J,0.010005901252376685
7,16,K,0.04134084837961421
7,17,A,0.04464195114988177
7,17,B,0.07238732099285027
7,17,C,0.09035277076426118
7,17,D,0.14554417139577347
7,17,E,0.0914691571279529
7,17,F,0.11355972467559251
7,17,G,0.16653448517048014
7,17,J,0.010005901252376685
7,17,K,0.014396919643845754
7,18,A,0.04207612793605421
7,18,B,0.06761897353020814
7,18,C,0.09891627442955868
7,18,D,0.1552931165826989
7,18,E,0.10395330797433697
7,18,F,0.13169134799054483
7,18,G,0.18042526593934077
7,18,J,0.010005901252376685
7,18,K,0.0104387425031481
7,19,A,0.0690091719929121
7,19,B,0.09174722816903572
7,19,C,0.12514289222474553
7,19,D,0.1738195841217506
7,19,E,0.13080710012838087
7,19,F,0.15283827370892586
7,19,G,0.20075532866999446
7,19,J,0.010005901252376685
7,19,K,0.024908316125306543
7,20,A,0.0940305493474025
7,20,B,0.12206255069778421
7,20,C,0.14847992274919444
7,20,D,0.18905042569616357
7,20,E,0.15942554791847063
7,20,F,0.1763572472724899
7,20,G,0.2219279788007048
7,20,J,0.02093310130921458
7,20,K,0.03973288881587988
7,21,A,0.11288686813562504
7,21,B,0.14506121715572448
7,21,C,0.17136647698735716
7,21,D,0.20913975544795707
7,21,E,0.1910352522199271
7,21,F,0.20280430113785525
7,21,G,0.24699438478345725
7,21,J,0.05582618460006489
7,21,K,0.06454188275087641
7,22,A,0.14449076007886968
7,22,B,0.16664861812288892
7,22,C,0.20231663460192686
7,22,D,0.23703149971142215
7,22,E,0.22899526992733926
7,22,F,0.2349506802246505
7,22,G,0.2813763737001562
7,22,J,0.10310801693818755
7,22,K,0.09510127852328128
7,23,A,0.2024508263651056
7,23,B,0.218051645782018
7,23,C,0.2591056791752269
7,23,D,0.27893390434212634
7,23,E,0.28413185459381674
7,23,F,0.28958912839234635
7,23,G,0.3277636243602997
7,23,J,0.15503897089492283
7,23,K,0.1316587961860917
8,0,A,0.24772045179340402
8,0,B,0.2489766153751069
8,0,C,0.3126170521943946
8,0,D,0.3292909422373538
8,0,E,0.32930772840415146
8,0,F,0.3263338855395188
8,0,G,0.3487162754497476
8,0,J,0.2094208342428211
8,0,K,0.17790465023318716
8,1,A,0.2524661809441448
8,1,B,0.2476477732490383
8,1,C,0.32720071968387704
8,1,D,0.30225005240646774
8,1,E,0.32586334131785316
8,1,F,0.3189962597145622
8,1,G,0.3457208267521891
8,1,J,0.23625350191721645
8,1,K,0.17582545562839735
8,2,A,0.22938566240542324
8,2,B,0.21900079772412992
8,2,C,0.3118506577024355
8,2,D,0.2638471847236096
8,2,E,0.2987180711439848
8,2,F,0.29960857882031766
8,2,G,0.32290586521127396
8,2,J,0.259549323591832
8,2,K,0.1780542396101842
8,3,A,0.24587139460077714
8,3,B,0.22692887093361166
8,3,C,0.32353460638034254
8,3,D,0.2799292359673098
8,3,E,0.31316061359731867
8,3,F,0.3293741040172347
8,3,G,0.3522385693554015
8,3,J,0.29434960410010763
8,3,K,0.19671881083869394
8,4,A,0.28039447624514285
8,4,B,0.2556910822261489
8,4,C,0.3461038075680914
8,4,D,0.29837343199120714
8,4,E,0.336393273867844
8,4,F,0.3536598573430583
8,4,G,0.37389229162057014
8,4,J,0.31917766666822545
8,4,K,0.21967513597830216
8,5,A,0.2885463989572423
8,5,B,0.25950723216941096
8,5,C,0.34248242885409846
8,5,D,0.30923973539583766
8,5,E,0.33608507652711506
8,5,F,0.3576279540321665
8,5,G,0.3707337857575677
8,5,J,0.346259595735245
8,5,K,0.2329511133346107
8,6,A,0.2878088199200737
8,6,B,0.2638058489806209
8,6,C,0.33557825420094306
8,6,D,0.3161048150725238
8,6,E,0.33305721488843093
8,6,F,0.35339180566510187
8,6,G,0.36369648870611176
8,6,J,0.33815280912631607
8,6,K,0.23713261514516873
8,7,A,0.2919953327262749
8,7,B,0.2708484589914924
8,7,C,0.3286090974279337
8,7,D,0.32508350900196725
8,7,E,0.33158595530106594
8,7,F,0.34814498649127623
8,7,G,0.3602150151230203
8,7,J,0.33855742462798477
8,7,K,0.23462233775240882
8,8,A,0.2902703228952063
8,8,B,0.27101822271259385
8,8,C,0.3253395593963693
8,8,D,0.3246972165561146
8,8,E,0.3270574692021792
8,8,F,0.3398273957287036
8,8,G,0.35314004374825236
8,8,J,0.331285208040917
8,8,K,0.23025752612588277
8,9,A,0.2911047852285681
8,9,B,0.2732060158770747
8,9,C,0.3209468916642017
8,9,D,0.32147508374500944
8,9,E,0.320001349820501
8,9,F,0.33715661785732637
8,9,G,0.3583084007240099
8,9,J,0.3373279838268998
8,9,K,0.2230595553449444
8,10,A,0.2919298614165322
8,10,B,0.2814645954059246
8,10,C,0.3213308144262438
8,10,D,0.3198102210852116
8,10,E,0.3157769982284492
8,10,F,0.33136316631598645
8,10,G,0.3544621726297206
8,10,J,0.33312814835835686
8,10,K,0.2177311188018612
8,11,A,0.29228023987733426
8,11,B,0.2843900023473234
8,11,C,0.32251490116261927
8,11,D,0.3188465422479529
8,11,E,0.3102655945631477
8,11,F,0.32341095361983085
8,11,G,0.35026093122355706
8,11,J,0.30686255777210814
8,11,K,0.20452406706339485
8,12,A,0.2899535893736449
8,12,B,0.28886513899309635
8,12,C,0.32037412487349476
8,12,D,0.3182098796857398
8,12,E,0.30335054204145434
8,12,F,0.31173554937989273
8,12,G,0.33382798589130863
8,12,J,0.2627992180782377
8,12,K,0.1735385001708215
8,13,A,0.2703197080238309
8,13,B,0.26566756059017266
8,13,C,0.2849289177227426
8,13,D,0.29737375138991423
8,13,E,0.2722126008016294
8,13,F,0.2780873644142538
8,13,G,0.29816162380574396
8,13,J,0.21211663235075853
8,13,K,0.15367146171434734
8,14,A,0.2427993630396192
8,14,B,0.24612845980790693
8,14,C,0.24905448772977093
8,14,D,0.272616101142704
8,14,E,0.24517972777334074
8,14,F,0.2451208030956572
8,14,G,0.2698728086284812
8,14,J,0.17769881258243136
8,14,K,0.14004062261748265
8,15,A,0.19365235430417743
8,15,B,0.2020658831246481
8,15,C,0.1975530766031145
8,15,D,0.22274608441834728
8,15,E,0.18735176212922655
8,15,F,0.18905865231374355
8,15,G,0.2338830557401993
8,15,J,0.10888870596339764
8,15,K,0.09078733390703114
8,16,A,0.10220342026081831
8,16,B,0.12561041767897174
8,16,C,0.12849042745924003
8,16,D,0.16480468584739316
8,16,E,0.117174821165398
8,16,F,0.12131216233262353
8,16,G,0.18330422905249014
8,16,J,0.04431239364759775
8,16,K,0.05507655149241532
8,17,A,0.05506923619849918
8,17,B,0.0831292319551566
8,17,C,0.10443803416919796
8,17,D,0.1428439181084092
8,17,E,0.10047330432584635
8,17,F,0.11591080774630137
8,17,G,0.17206018834031558
8,17,J,0.010005901252376685
8,17,K,0.04517361339919591
8,18,A,0.040726650459838296
8,18,B,0.06606245958820128
8,18,C,0.1034415440243579
8,18,D,0.14707695089311912
8,18,E,0.10420492815054785
8,18,F,0.12923476794921535
8,18,G,0.17997150983375035
8,18,J,0.010005901252376685
8,18,K,0.04147844265889053
8,19,A,0.05488773074352704
8,19,B,0.08694186623151179
8,19,C,0.1183145420925781
8,19,D,0.16511164171567497
8,19,E,0.12552329162234416
8,19,F,0.1501024463268753
8,19,G,0.19738786359373903
8,19,J,0.010005901252376685
8,19,K,0.05251342692877926
8,20,A,0.07790936403091059
8,20,B,0.10881563876705286
8,20,C,0.1351413051599685
8,20,D,0.18420820772225194
8,20,E,0.14762449057700308
8,20,F,0.16873148494626614
8,20,G,0.21032267027563067
8,20,J,0.010005901252376685
8,20,K,0.05551255445558187
8,21,A,0.10233134395730857
8,21,B,0.124813221337701
8,21,C,0.15446924528973818
8,21,D,0.206551048607705
8,21,E,0.173966271665378
8,21,F,0.19468960085887102
8,21,G,0.23205285368454068
8,21,J,0.032311635404062136
8,21,K,0.07035326950788348
8,22,A,0.13858972780383905
8,22,B,0.15698689529961285
8,22,C,0.19152614153873518
8,22,D,0.24657112283105256
8,22,E,0.2144603376687407
8,22,F,0.23243100990430154
8,22,G,0.2660391405987047
8,22,J,0.07895903886744399
8,22,K,0.09661142192689337
8,23,A,0.20049456853109637
8,23,B,0.21155321839433092
8,23,C,0.2616023130429809
8,23,D,0.30702820746819437
8,23,E,0.28317814854556156
8,23,F,0.2927940400604011
8,23,G,0.3245716608553357
8,23,J,0.13913801892733085
8,23,K,0.14219004143346095
9,0,A,0.23167214437816339
9,0,B,0.23775996452528056
9,0,C,0.30864894729363407
9,0,D,0.3006719479040764
9,0,E,0.3031774684113849
9,0,F,0.319186480146767
9,0,G,0.33922143141777183
9,0,J,0.22548164205937005
9,0,K,0.1496601055803913
9,1,A,0.21883356833706905
9,1,B,0.215265994759662
9,1,C,0.29782658193173195
9,1,D,0.27587184084267086
9,1,E,0.28598228888264615
9,1,F,0.30811102189490897
9,1,G,0.3314962747965295
9,1,J,0.24408951865019343
9,1,K,0.1486492884528964
9,2,A,0.20991409036188818
9,2,B,0.20494435661170435
9,2,C,0.2979734053172215
9,2,D,0.281937091350135
9,2,E,0.28867596788120314
9,2,F,0.3297095542880742
9,2,G,0.3411762858740712
9,2,J,0.264167620366795
9,2,K,0.15705882247390857
9,3,A,0.24237760230374825
9,3,B,0.23545742002992742
9,3,C,0.3318865020735992
9,3,D,0.3071274215917645
9,3,E,0.3214233445255362
9,3,F,0.3685874430892414
9,3,G,0.3745005463219189
9,3,J,0.3000423090421048
9,3,K,0.19064312603153621
9,4,A,0.2584179602247225
9,4,B,0.25390031267317303
9,4,C,0.34393606567935386
9,4,D,0.31388056367593464
9,4,E,0.3288669977802602
9,4,F,0.37145011805558664
9,4,G,0.3899358506735512
9,4,J,0.286241085291125
9,4,K,0.20849330050284134
9,5,A,0.2680805185395501
9,5,B,0.2589614882913274
9,5,C,0.34107221465775217
9,5,D,0.3159926108824689
9,5,E,0.3287596734063383
9,5,F,0.36828406987844187
9,5,G,0.3941343505781935
9,5,J,0.34170505183015576
9,5,K,0.22032654631222542
9,6,A,0.2790930882349164
9,6,B,0.2624594719476737
9,6,C,0.3329466822748492
9,6,D,0.3233188486377408
9,6,E,0.32957531593477
9,6,F,0.36339847281199944
9,6,G,0.39442101982514954
9,6,J,0.3427868775132168
9,6,K,0.22419723717260234
9,7,A,0.287965412147082
9,7,B,0.25800067712646985
9,7,C,0.3291961929861151
9,7,D,0.3286984912413442
9,7,E,0.3293088181055935
9,7,F,0.3636814152013098
9,7,G,0.38902141394804596
9,7,J,0.3469512154206874
9,7,K,0.219468222943491
9,8,A,0.2886354982761015
9,8,B,0.25940223748117675
9,8,C,0.32278340809275696
9,8,D,0.3239841769337565
9,8,E,0.3223052567195287
9,8,F,0.3560290402520438
9,8,G,0.38188473453690397
9,8,J,0.3406157275120484
9,8,K,0.2224253905310869
9,9,A,0.28958839866501684
9,9,B,0.26178524607874387
9,9,C,0.31652931472090967
9,9,D,0.3157495463981553
9,9,E,0.3147893815623556
9,9,F,0.3471619149762435
9,9,G,0.37763470841478525
9,9,J,0.33448659863614394
9,9,K,0.21606528709872103
9,10,A,0.29372248643433974
9,10,B,0.2665374277489947
9,10,C,0.316518176491187
9,10,D,0.314856895019394
9,10,E,0.31158416326817145
9,10,F,0.3389484773476509
9,10,G,0.373251212294482
9,10,J,0.3277851930253
9,10,K,0.2129950411877894
9,11,A,0.29410489268373813
9,11,B,0.2705851006874117
9,11,C,0.3209581926186526
9,11,D,0.31044789239148396
9,11,E,0.30731722505124204
9,11,F,0.3301177051127703
9,11,G,0.3664756443165315
9,11,J,0.3375200265699254
9,11,K,0.21106865417029316
9,12,A,0.288895184127583
9,12,B,0.2752411621236671
9,12,C,0.31806586145667914
9,12,D,0.30388165837290876
9,12,E,0.3003033875043162
9,12,F,0.3205688470267608
9,12,G,0.3560809337440386
9,12,J,0.32196347424294125
9,12,K,0.19522581554733823
9,13,A,0.27187436232003603
9,13,B,0.2682591460441585
9,13,C,0.29420749801869506
9,13,D,0.28712258892881315
9,13,E,0.279718033171353
9,13,F,0.29291054694131136
9,13,G,0.32424599187608855
9,13,J,0.289561443673399
9,13,K,0.17760625387051954
9,14,A,0.2430998618757203
9,14,B,0.25355683722032724
9,14,C,0.2674142017431759
9,14,D,0.2707615709236255
9,14,E,0.25543561065697223
9,14,F,0.26386527567468515
9,14,G,0.29201277056636515
9,14,J,0.23509015501704317
9,14,K,0.17101908426372903
9,15,A,0.22009732209108374
9,15,B,0.23467921331727867
9,15,C,0.23955283165134514
9,15,D,0.25226229507779263
9,15,E,0.23010702753275988
